Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
ENSG00000074800,ENO1,322,-1.0204,654,1.02045
ENSG00000049239,H6PD,28,0.53815,19,-0.5381
ENSG00000171612,SLC25A33,27,-0.1842,30,0.18422
ENSG00000171603,CLSTN1,215,-0.8636,392,0.86365
ENSG00000178585,CTNNBIP1,37,0.59071,25,-0.5907
ENSG00000162441,LZIC,92,1.63535,29,-1.6353
ENSG00000130939,UBE4B,49,-0.1510,54,0.15109
ENSG00000054523,KIF1B,399,0.32752,318,-0.3275
ENSG00000142657,PGD,37,-0.0761,39,0.07611
ENSG00000241563,CORT,50,-1.8390,181,1.83902
ENSG00000160049,DFFA,47,0.61133,30,-0.6113
ENSG00000142655,PEX14,18,0.01038,18,-0.0103
ENSG00000120948,TARDBP,112,0.40498,85,-0.4049
ENSG00000271895,AL109811.2,24,-0.1913,27,0.19135
ENSG00000116649,SRM,64,-0.5540,94,0.55400
ENSG00000171824,EXOSC10,25,-0.2835,31,0.28358
ENSG00000198793,MTOR,20,-0.9767,40,0.97675
ENSG00000116661,FBXO2,107,-0.9096,201,0.90968
ENSG00000132879,FBXO44,59,-1.4043,156,1.40437
ENSG00000116670,MAD2L2,37,0.30923,30,-0.3092
ENSG00000177000,MTHFR,7,-1.7143,24,1.71432
ENSG00000011021,CLCN6,45,-0.2266,53,0.22667
ENSG00000116685,KIAA2013,68,1.10637,31,-1.1063
ENSG00000083444,PLOD1,16,-0.8266,29,0.82664
ENSG00000116688,MFN2,96,-0.4706,134,0.47064
ENSG00000116691,MIIP,18,-0.1998,21,0.19989
ENSG00000048707,VPS13D,72,0.04303,70,-0.0430
ENSG00000162496,DHRS3,24,-0.4950,35,0.49501
ENSG00000116731,PRDM2,65,0.00089,65,-0.0008
ENSG00000189337,KAZN,97,1.18032,43,-1.1803
ENSG00000116138,DNAJC16,34,0.00075,34,-0.0007
ENSG00000197312,DDI2,22,0.37873,17,-0.3787
ENSG00000116786,PLEKHM2,45,0.09566,42,-0.0956
ENSG00000065526,SPEN,74,0.74533,44,-0.7453
ENSG00000116809,ZBTB17,35,0.91701,18,-0.9170
ENSG00000037637,FBXO42,16,-0.4377,22,0.43770
ENSG00000055070,SZRD1,54,0.74744,32,-0.7474
ENSG00000159363,ATP13A2,29,-1.6009,88,1.60095
ENSG00000117118,SDHB,72,0.01987,71,-0.0198
ENSG00000117115,PADI2,315,2.74285,47,-2.7428
ENSG00000179051,RCC2,35,1.25690,14,-1.2569
ENSG00000074964,ARHGEF10L,25,0.17813,22,-0.1781
ENSG00000159423,ALDH4A1,23,-0.3054,28,0.30549
ENSG00000127463,EMC1,23,-0.9019,43,0.90196
ENSG00000053372,MRTO4,32,0.32842,26,-0.3284
ENSG00000053371,AKR7A2,67,0.59003,44,-0.5900
ENSG00000077549,CAPZB,162,0.20945,140,-0.2094
ENSG00000173436,MICOS10,182,0.22021,156,-0.2202
ENSG00000158747,NBL1,70,-1.0104,142,1.01042
ENSG00000158748,HTR6,3,-3.0211,24,3.02110
ENSG00000169914,OTUD3,19,-0.3945,25,0.39450
ENSG00000162545,CAMK2N1,844,0.64590,539,-0.6459
ENSG00000090432,MUL1,27,0.29250,22,-0.2925
ENSG00000158828,PINK1,258,-0.3915,339,0.39157
ENSG00000244038,DDOST,27,-0.0803,29,0.08038
ENSG00000189410,SH2D5,16,-2.7374,111,2.73743
ENSG00000127483,HP1BP3,225,0.27212,186,-0.2721
ENSG00000075151,EIF4G3,72,-0.2794,88,0.27945
ENSG00000117298,ECE1,24,0.12542,22,-0.1254
ENSG00000076864,RAP1GAP,131,-1.9576,512,1.95761
ENSG00000090686,USP48,97,0.06176,93,-0.0617
ENSG00000070831,CDC42,230,0.36529,178,-0.3652
ENSG00000173372,C1QA,33,0.02033,32,-0.0203
ENSG00000173369,C1QB,87,1.10001,40,-1.1000
ENSG00000004487,KDM1A,21,-0.5065,30,0.50651
ENSG00000169641,LUZP1,15,-1.2894,38,1.28948
ENSG00000125944,HNRNPR,131,0.28276,108,-0.2827
ENSG00000142676,RPL11,1198,1.20734,518,-1.2073
ENSG00000057757,PITHD1,152,-0.1424,168,0.14244
ENSG00000011009,LYPLA2,17,-1.4526,48,1.45263
ENSG00000189266,PNRC2,55,0.06330,52,-0.0633
ENSG00000188529,SRSF10,67,0.35591,52,-0.3559
ENSG00000001461,NIPAL3,187,1.30724,75,-1.3072
ENSG00000133226,SRRM1,75,0.40117,56,-0.4011
ENSG00000169504,CLIC4,340,2.51088,59,-2.5108
ENSG00000117614,SYF2,54,-0.1129,58,0.11298
ENSG00000117616,RSRP1,85,-0.1350,93,0.13504
ENSG00000183726,TMEM50A,164,0.61815,106,-0.6181
ENSG00000204178,MACO1,19,-0.4029,26,0.40295
ENSG00000162430,SELENON,46,0.02086,45,-0.0208
ENSG00000117640,MTFR1L,65,-0.3683,83,0.36833
ENSG00000117632,STMN1,831,2.01305,206,-2.0130
ENSG00000142669,SH3BGRL3,177,0.30379,143,-0.3037
ENSG00000158062,UBXN11,7,-1.4245,19,1.42459
ENSG00000117682,DHDDS,14,-0.5093,21,0.50936
ENSG00000198830,HMGN2,315,1.00279,157,-1.0027
ENSG00000117713,ARID1A,62,-0.0515,64,0.05154
ENSG00000204160,ZDHHC18,9,-1.4132,24,1.41324
ENSG00000142751,GPN2,20,-0.0275,20,0.02753
ENSG00000090273,NUDC,118,0.01558,117,-0.0155
ENSG00000253368,TRNP1,14,-1.3480,36,1.34803
ENSG00000090020,SLC9A1,1,-4.1584,33,4.15846
ENSG00000142784,WDTC1,46,0.56386,31,-0.5638
ENSG00000186501,TMEM222,79,0.46428,57,-0.4642
ENSG00000158195,WASF2,90,1.43330,33,-1.4333
ENSG00000126705,AHDC1,15,-1.2459,36,1.24592
ENSG00000126709,IFI6,92,-0.6203,142,0.62031
ENSG00000009780,FAM76A,16,-0.8463,30,0.84635
ENSG00000117758,STX12,104,0.43780,77,-0.4378
ENSG00000117751,PPP1R8,46,0.34875,36,-0.3487
ENSG00000117748,RPA2,50,-0.4689,69,0.46891
ENSG00000126698,DNAJC8,85,0.01124,84,-0.0112
ENSG00000130770,ATP5IF1,211,-0.4296,284,0.42964
ENSG00000204138,PHACTR4,39,1.18574,17,-1.1857
ENSG00000242125,SNHG3,11,-1.2957,27,1.29573
ENSG00000198492,YTHDF2,32,-0.7403,54,0.74039
ENSG00000159023,EPB41,6,-3.6804,77,3.68041
ENSG00000116350,SRSF4,51,0.03256,50,-0.0325
ENSG00000116353,MECR,15,-0.7419,26,0.74190
ENSG00000162511,LAPTM5,46,0.93696,24,-0.9369
ENSG00000162512,SDC3,46,-0.6438,73,0.64382
ENSG00000134644,PUM1,95,-0.2872,116,0.28726
ENSG00000121766,ZCCHC17,61,-0.0615,64,0.06153
ENSG00000121769,FABP3,6,-1.6866,21,1.68666
ENSG00000162517,PEF1,42,-0.4016,55,0.40160
ENSG00000084636,COL16A1,87,1.22472,37,-1.2247
ENSG00000121753,ADGRB2,76,-1.6192,235,1.61928
ENSG00000184007,PTP4A2,816,2.35102,160,-2.3510
ENSG00000121774,KHDRBS1,143,-0.0135,144,0.01353
ENSG00000025800,KPNA6,37,0.28026,30,-0.2802
ENSG00000084652,TXLNA,35,-0.1573,39,0.15733
ENSG00000084623,EIF3I,60,-0.4994,85,0.49946
ENSG00000175130,MARCKSL1,675,2.67209,106,-2.6720
ENSG00000160058,BSDC1,67,0.43839,50,-0.4383
ENSG00000176261,ZBTB8OS,51,0.51017,36,-0.5101
ENSG00000162521,RBBP4,97,0.14880,87,-0.1488
ENSG00000134684,YARS,34,-1.6900,112,1.69003
ENSG00000116497,S100PBP,31,-1.0149,64,1.01498
ENSG00000121905,HPCA,249,-2.0503,1034,2.05036
ENSG00000121900,TMEM54,31,0.88311,17,-0.8831
ENSG00000116514,RNF19B,23,0.17218,20,-0.1721
ENSG00000004455,AK2,68,0.98240,34,-0.9824
ENSG00000142920,AZIN2,36,0.94269,18,-0.9426
ENSG00000160094,ZNF362,25,0.46480,18,-0.4648
ENSG00000134686,PHC2,108,0.94344,56,-0.9434
ENSG00000121904,CSMD2,11,-1.0142,23,1.01420
ENSG00000163866,SMIM12,23,-1.2163,54,1.21631
ENSG00000116544,DLGAP3,15,-1.7757,52,1.77574
ENSG00000163867,ZMYM6,34,0.07637,32,-0.0763
ENSG00000116560,SFPQ,188,0.22469,161,-0.2246
ENSG00000146463,ZMYM4,40,0.22812,34,-0.2281
ENSG00000142687,KIAA0319L,58,-0.2685,70,0.26852
ENSG00000020129,NCDN,435,-2.2703,2098,2.27036
ENSG00000126067,PSMB2,99,-0.1314,109,0.13140
ENSG00000142686,C1orf216,16,-1.4727,46,1.47278
ENSG00000134698,AGO4,27,0.07465,26,-0.0746
ENSG00000092847,AGO1,57,0.44028,42,-0.4402
ENSG00000126070,AGO3,41,0.06522,39,-0.0652
ENSG00000116863,ADPRHL2,33,0.92463,17,-0.9246
ENSG00000054116,TRAPPC3,34,-0.4531,47,0.45318
ENSG00000116871,MAP7D1,322,0.86725,176,-0.8672
ENSG00000054118,THRAP3,78,0.05225,75,-0.0522
ENSG00000181817,LSM10,32,-0.0393,33,0.03939
ENSG00000116885,OSCP1,10,-0.8674,19,0.86749
ENSG00000116898,MRPS15,39,0.21535,34,-0.2153
ENSG00000163875,MEAF6,51,-0.8848,94,0.88488
ENSG00000183317,EPHA10,10,-1.3002,24,1.30022
ENSG00000185090,MANEAL,15,-0.9396,28,0.93969
ENSG00000197982,C1orf122,338,1.28668,138,-1.2866
ENSG00000183431,SF3A3,41,0.22574,35,-0.2257
ENSG00000183520,UTP11,17,-0.7617,30,0.76171
ENSG00000185668,POU3F1,9,-2.2171,46,2.21710
ENSG00000116954,RRAGC,45,-0.2902,56,0.29026
ENSG00000174574,AKIRIN1,105,0.27882,87,-0.2788
ENSG00000168653,NDUFS5,268,-0.4382,364,0.43820
ENSG00000127603,MACF1,206,0.03099,202,-0.0309
ENSG00000090621,PABPC4,61,0.64166,39,-0.6416
ENSG00000116983,HPCAL4,65,-1.6767,210,1.67677
ENSG00000084072,PPIE,39,0.88750,21,-0.8875
ENSG00000168389,MFSD2A,20,-0.0190,20,0.01905
ENSG00000131236,CAP1,138,-0.2851,168,0.28514
ENSG00000131238,PPT1,120,-0.0949,129,0.09498
ENSG00000259943,AL050341.2,16,-0.5127,23,0.51278
ENSG00000084073,ZMPSTE24,66,0.63108,43,-0.6310
ENSG00000049089,COL9A2,145,2.89670,19,-2.8967
ENSG00000084070,SMAP2,70,-0.5734,104,0.57347
ENSG00000117016,RIMS3,14,-2.1100,64,2.11006
ENSG00000066136,NFYC,20,-0.8013,36,0.80131
ENSG00000171793,CTPS1,10,-1.0462,22,1.04620
ENSG00000198815,FOXJ3,33,-1.0136,68,1.01363
ENSG00000177181,RIMKLA,13,-1.2613,33,1.26135
ENSG00000127125,PPCS,30,-0.6575,48,0.65758
ENSG00000065978,YBX1,198,1.16000,88,-1.1600
ENSG00000177868,SVBP,29,0.81706,16,-0.8170
ENSG00000117394,SLC2A1,101,-0.3925,133,0.39259
ENSG00000117395,EBNA1BP2,58,-0.0765,61,0.07659
ENSG00000179178,TMEM125,166,4.12294,9,-4.1229
ENSG00000066322,ELOVL1,288,3.34813,28,-3.3481
ENSG00000178922,HYI,38,0.87298,20,-0.8729
ENSG00000142949,PTPRF,106,-0.3954,139,0.39540
ENSG00000066135,KDM4A,35,0.17170,31,-0.1717
ENSG00000126091,ST3GAL3,21,-0.9899,43,0.98993
ENSG00000117408,IPO13,221,1.71796,67,-1.7179
ENSG00000117410,ATP6V0B,271,-0.3036,335,0.30363
ENSG00000117411,B4GALT2,66,0.94024,34,-0.9402
ENSG00000178028,DMAP1,51,0.16057,45,-0.1605
ENSG00000117419,ERI3,110,-0.1870,125,0.18703
ENSG00000187147,RNF220,163,1.01267,81,-1.0126
ENSG00000142937,RPS8,1164,1.37994,447,-1.3799
ENSG00000070785,EIF2B3,19,-0.4288,25,0.42888
ENSG00000126088,UROD,66,-0.5562,97,0.55620
ENSG00000117450,PRDX1,371,0.73291,223,-0.7329
ENSG00000117448,AKR1A1,68,0.59131,45,-0.5913
ENSG00000132780,NASP,74,1.20749,32,-1.2074
ENSG00000159592,GPBP1L1,54,0.24708,45,-0.2470
ENSG00000085998,POMGNT1,97,0.41113,73,-0.4111
ENSG00000132128,LRRC41,35,-0.2451,41,0.24516
ENSG00000173660,UQCRH,240,-0.4060,318,0.40607
ENSG00000117480,FAAH,69,0.99671,34,-0.9967
ENSG00000123472,ATPAF1,117,-0.3153,146,0.31536
ENSG00000159658,EFCAB14,244,1.35222,95,-1.3522
ENSG00000186377,CYP4X1,9,-1.1207,21,1.12075
ENSG00000162368,CMPK1,149,0.59038,99,-0.5903
ENSG00000185104,FAF1,36,0.26278,30,-0.2627
ENSG00000123091,RNF11,181,-0.4693,251,0.46937
ENSG00000085832,EPS15,228,1.32478,91,-1.3247
ENSG00000117859,OSBPL9,46,0.26433,38,-0.2643
ENSG00000078618,NRDC,61,-0.3482,78,0.34824
ENSG00000117862,TXNDC12,28,0.48762,20,-0.4876
ENSG00000134717,BTF3L4,73,0.46638,52,-0.4663
ENSG00000157077,ZFYVE9,18,-0.9173,34,0.91736
ENSG00000134748,PRPF38A,36,0.70087,22,-0.7008
ENSG00000134744,TUT4,44,0.25754,37,-0.2575
ENSG00000162378,ZYG11B,68,-0.1447,75,0.14476
ENSG00000121310,ECHDC2,8,-1.9512,31,1.95125
ENSG00000116171,SCP2,135,0.27328,111,-0.2732
ENSG00000162384,CZIB,69,0.52166,48,-0.5216
ENSG00000162385,MAGOH,32,0.18409,28,-0.1840
ENSG00000157193,LRP8,6,-1.8248,24,1.82487
ENSG00000081870,HSPB11,23,-0.4124,30,0.41245
ENSG00000116209,TMEM59,309,0.81458,175,-0.8145
ENSG00000116221,MRPL37,18,-1.0134,37,1.01340
ENSG00000157216,SSBP3,59,-0.8262,104,0.82621
ENSG00000243725,TTC4,12,-0.7648,21,0.76488
ENSG00000116133,DHCR24,116,-0.2466,138,0.24664
ENSG00000162402,USP24,40,0.12543,36,-0.1254
ENSG00000162407,PLPP3,90,0.12693,83,-0.1269
ENSG00000162409,PRKAA2,3,-3.0853,32,3.08532
ENSG00000162601,MYSM1,46,0.31395,37,-0.3139
ENSG00000177606,JUN,48,1.03888,23,-1.0388
ENSG00000134709,HOOK1,10,-1.7673,34,1.76732
ENSG00000162599,NFIA,191,0.78713,111,-0.7871
ENSG00000162604,TM2D1,82,0.10411,76,-0.1041
ENSG00000162607,USP1,37,0.90635,20,-0.9063
ENSG00000116641,DOCK7,20,-1.3419,51,1.34197
ENSG00000125703,ATG4C,110,2.43959,20,-2.4395
ENSG00000079739,PGM1,20,-0.9898,40,0.98981
ENSG00000158966,CACHD1,14,-2.2010,64,2.20105
ENSG00000162437,RAVER2,5,-2.1402,24,2.14026
ENSG00000162434,JAK1,42,-0.3424,53,0.34246
ENSG00000162433,AK4,25,-1.2510,61,1.25108
ENSG00000116675,DNAJC6,357,0.65471,226,-0.6547
ENSG00000213625,LEPROT,44,0.42826,33,-0.4282
ENSG00000184588,PDE4B,137,0.52669,95,-0.5266
ENSG00000118473,SGIP1,53,-1.6975,172,1.69751
ENSG00000198160,MIER1,42,0.35930,33,-0.3593
ENSG00000142864,SERBP1,212,0.70651,130,-0.7065
ENSG00000116717,GADD45A,8,-1.6930,26,1.69303
ENSG00000172380,GNG12,19,-0.1734,22,0.17343
ENSG00000162595,DIRAS3,20,-1.7566,70,1.75667
ENSG00000116729,WLS,25,-1.2133,58,1.21332
ENSG00000033122,LRRC7,65,-1.3715,170,1.37152
ENSG00000066557,LRRC40,14,-0.5489,20,0.54891
ENSG00000116754,SRSF11,167,0.09420,156,-0.0942
ENSG00000118454,ANKRD13C,44,0.40689,33,-0.4068
ENSG00000132485,ZRANB2,81,-0.3880,107,0.38808
ENSG00000172260,NEGR1,56,-1.2404,134,1.24040
ENSG00000178965,ERICH3,15,-2.0546,65,2.05464
ENSG00000162623,TYW3,45,0.74327,27,-0.7432
ENSG00000117054,ACADM,47,-0.2490,56,0.24901
ENSG00000137955,RABGGTB,97,1.06190,46,-1.0619
ENSG00000117069,ST6GALNAC5,4,-2.9061,35,2.90618
ENSG00000142892,PIGK,68,0.83838,38,-0.8383
ENSG00000154027,AK5,148,-0.3970,195,0.39702
ENSG00000036549,AC118549.1,57,1.08009,27,-1.0800
ENSG00000077254,USP33,63,-0.5499,92,0.54992
ENSG00000180488,MIGA1,110,0.20571,95,-0.2057
ENSG00000162613,FUBP1,51,-0.1103,55,0.11034
ENSG00000162616,DNAJB4,32,-1.1013,70,1.10130
ENSG00000117114,ADGRL2,7,-2.0917,31,2.09175
ENSG00000137941,TTLL7,488,1.67181,153,-1.6718
ENSG00000142875,PRKACB,334,-0.2916,409,0.29163
ENSG00000117133,RPF1,32,-0.5337,46,0.53379
ENSG00000174021,GNG5,37,-0.5600,54,0.56006
ENSG00000117155,SSX2IP,33,-1.8621,120,1.86210
ENSG00000162642,C1orf52,55,-0.4151,73,0.41514
ENSG00000153904,DDAH1,121,-0.9729,237,0.97299
ENSG00000117174,ZNHIT6,41,0.62955,26,-0.6295
ENSG00000122417,ODF2L,15,-1.4509,41,1.45091
ENSG00000097033,SH3GLB1,86,0.70855,52,-0.7085
ENSG00000183291,SELENOF,207,0.83263,116,-0.8326
ENSG00000153936,HS2ST1,30,-0.9267,58,0.92673
ENSG00000143013,LMO4,112,-0.7403,187,0.74032
ENSG00000065243,PKN2,39,0.28124,32,-0.2812
ENSG00000137947,GTF2B,35,0.70074,22,-0.7007
ENSG00000137944,KYAT3,13,-0.5518,20,0.55186
ENSG00000197147,LRRC8B,55,-0.3521,70,0.35210
ENSG00000171488,LRRC8C,6,-1.6338,21,1.63388
ENSG00000171492,LRRC8D,73,0.88546,39,-0.8854
ENSG00000162664,ZNF326,92,1.23765,39,-1.2376
ENSG00000122482,ZNF644,68,0.99331,34,-0.9933
ENSG00000172031,EPHX4,8,-2.4757,47,2.47574
ENSG00000189195,BTBD8,36,-1.5863,108,1.58634
ENSG00000122484,RPAP2,30,-0.1081,32,0.10813
ENSG00000067208,EVI5,42,0.66908,26,-0.6690
ENSG00000122406,RPL5,543,0.97853,275,-0.9785
ENSG00000154511,DIPK1A,60,0.25640,50,-0.2564
ENSG00000143033,MTF2,9,-1.8414,34,1.84148
ENSG00000117500,TMED5,48,0.30213,39,-0.3021
ENSG00000117505,DR1,49,0.28429,40,-0.2842
ENSG00000137942,FNBP1L,14,-2.8657,107,2.86573
ENSG00000067334,DNTTIP2,20,-0.5321,29,0.53218
ENSG00000023909,GCLM,19,-0.4314,25,0.43142
ENSG00000117528,ABCD3,67,0.58807,44,-0.5880
ENSG00000117525,F3,35,-1.1271,76,1.12716
ENSG00000117519,CNN3,132,0.15888,118,-0.1588
ENSG00000172339,ALG14,25,0.46691,18,-0.4669
ENSG00000152078,TLCD4,30,-0.2752,36,0.27524
ENSG00000117569,PTBP2,109,0.73144,65,-0.7314
ENSG00000117598,PLPPR5,3,-2.8236,24,2.82363
ENSG00000117600,PLPPR4,24,-2.9607,189,2.96076
ENSG00000162688,AGL,23,-0.6970,38,0.69708
ENSG00000117620,SLC35A3,32,0.09032,30,-0.0903
ENSG00000156875,MFSD14A,73,0.50956,51,-0.5095
ENSG00000137992,DBT,33,-0.0674,35,0.06741
ENSG00000137996,RTCA,40,-0.2884,49,0.28848
ENSG00000181656,GPR88,104,-2.1346,458,2.13462
ENSG00000162694,EXTL2,30,-1.0040,60,1.00405
ENSG00000170989,S1PR1,15,-1.1604,35,1.16046
ENSG00000118733,OLFM3,4,-2.8202,29,2.82025
ENSG00000185946,RNPC3,24,-0.6003,37,0.60037
ENSG00000240038,AMY2B,26,-0.1423,28,0.14237
ENSG00000162639,HENMT1,8,-1.3304,21,1.33045
ENSG00000134186,PRPF38B,99,1.82372,28,-1.8237
ENSG00000116266,STXBP3,137,1.66765,43,-1.6676
ENSG00000121957,GPSM2,67,1.62415,21,-1.6241
ENSG00000121940,CLCC1,68,1.09439,32,-1.0943
ENSG00000085433,WDR47,47,-1.1983,109,1.19838
ENSG00000197780,TAF13,98,0.75376,58,-0.7537
ENSG00000215717,TMEM167B,64,0.01310,64,-0.0131
ENSG00000116299,KIAA1324,12,-1.9718,49,1.97181
ENSG00000031698,SARS,83,-0.8082,146,0.80828
ENSG00000143126,CELSR2,140,0.07328,133,-0.0732
ENSG00000134222,PSRC1,76,2.35857,14,-2.3585
ENSG00000134243,SORT1,798,1.67130,250,-1.6713
ENSG00000143106,PSMA5,52,-0.3864,68,0.38645
ENSG00000181754,AMIGO1,22,-0.8842,41,0.88429
ENSG00000065135,GNAI3,32,0.40552,24,-0.4055
ENSG00000116337,AMPD2,53,-1.6810,171,1.68105
ENSG00000168765,GSTM4,23,-0.7609,40,0.76099
ENSG00000134201,GSTM5,49,-0.6009,74,0.60091
ENSG00000134202,GSTM3,47,-1.4286,128,1.42862
ENSG00000168710,AHCYL1,241,-0.0792,255,0.07924
ENSG00000197106,SLC6A17,24,-1.7280,80,1.72808
ENSG00000134248,LAMTOR5,135,0.29122,111,-0.2912
ENSG00000177301,KCNA2,47,-1.1907,107,1.19079
ENSG00000134255,CEPT1,35,0.08335,33,-0.0833
ENSG00000116455,WDR77,10,-1.1444,24,1.14447
ENSG00000116459,ATP5PB,113,-0.6462,177,0.64625
ENSG00000116473,RAP1A,209,1.87776,56,-1.8777
ENSG00000171385,KCND3,15,-2.1234,68,2.12341
ENSG00000134245,WNT2B,11,-1.3801,29,1.38011
ENSG00000116489,CAPZA1,101,0.83350,56,-0.8335
ENSG00000155366,RHOC,94,0.21523,81,-0.2152
ENSG00000155380,SLC16A1,74,1.68227,23,-1.6822
ENSG00000198799,LRIG2,25,0.13371,23,-0.1337
ENSG00000116793,PHTF1,15,-0.3994,20,0.39943
ENSG00000081019,RSBN1,24,0.01267,24,-0.0126
ENSG00000134262,AP4B1,14,-0.9640,28,0.96404
ENSG00000163349,HIPK1,78,0.12155,72,-0.1215
ENSG00000197323,TRIM33,26,-1.3065,64,1.30654
ENSG00000116752,BCAS2,49,-0.3478,62,0.34789
ENSG00000213281,NRAS,41,0.59782,27,-0.5978
ENSG00000009307,CSDE1,328,0.26785,273,-0.2678
ENSG00000163393,SLC22A15,51,1.62039,16,-1.6203
ENSG00000163399,ATP1A1,203,-1.4019,539,1.40197
ENSG00000198162,MAN1A2,181,0.28967,148,-0.2896
ENSG00000065183,WDR3,4,-2.4076,24,2.40761
ENSG00000092621,PHGDH,147,1.24569,62,-1.2456
ENSG00000134250,NOTCH2,7,-2.0652,30,2.06527
ENSG00000265808,SEC22B,73,0.46314,53,-0.4631
ENSG00000171943,SRGAP2C,53,0.54481,36,-0.5448
ENSG00000265491,RNF115,52,-0.0010,52,0.00104
ENSG00000131779,PEX11B,20,-1.0240,41,1.02404
ENSG00000265241,RBM8A,117,0.54254,80,-0.5425
ENSG00000271601,LIX1L,43,0.41883,32,-0.4188
ENSG00000272031,ANKRD34A,15,-1.0103,30,1.01039
ENSG00000121851,POLR3GL,30,0.43284,22,-0.4328
ENSG00000265972,TXNIP,112,1.19735,49,-1.1973
ENSG00000178104,PDE4DIP,77,-0.6715,124,0.67154
ENSG00000159164,SV2A,78,-1.6547,245,1.65475
ENSG00000264522,OTUD7B,90,2.16095,20,-2.1609
ENSG00000136631,VPS45,23,-1.0623,48,1.06231
ENSG00000023902,PLEKHO1,11,-1.4085,30,1.40859
ENSG00000143401,ANP32E,54,-0.6524,85,0.65245
ENSG00000117362,APH1A,99,0.91434,52,-0.9143
ENSG00000159208,CIART,11,-1.6125,35,1.61252
ENSG00000266472,MRPS21,111,0.01742,110,-0.0174
ENSG00000163125,RPRD2,25,-0.8847,47,0.88471
ENSG00000143384,MCL1,63,0.56736,42,-0.5673
ENSG00000143420,ENSA,95,-0.2543,114,0.25430
ENSG00000143418,CERS2,240,2.78726,34,-2.7872
ENSG00000197622,CDC42SE1,59,1.36601,22,-1.3660
ENSG00000213190,MLLT11,52,-1.4330,140,1.43300
ENSG00000143458,GABPB2,35,0.92428,18,-0.9242
ENSG00000163159,VPS72,55,0.98811,28,-0.9881
