p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
5.978941321418239e-28,0.3660142159622568,0.842,0.792,1.182036699244386e-24,1,NAT8L
6.992574105118401e-28,0.6557531676823154,0.746,0.749,1.3824319005819078e-24,1,SERPINE2
4.5361982997378004e-27,0.6210513254456637,0.432,0.538,8.968064038581632e-24,1,DHRS3
1.0804081466460421e-26,0.3518387899830855,0.821,0.862,2.135966905919225e-23,1,GLUD1
1.244232629147852e-26,0.5624145197548703,0.638,0.522,2.4598479078253034e-23,1,GFRA1
2.0390714924779392e-26,0.22256767223348045,0.489,0.605,4.031244340628886e-23,1,CIB1
2.164627031248846e-26,0.43868607335633536,0.437,0.532,4.2794676407789684e-23,1,SSPN
7.503416476564769e-26,0.2485671912212828,0.828,0.853,1.4834254374168549e-22,1,ENHO
1.5564098922209185e-25,0.870754851238946,0.447,0.559,3.077022356920756e-22,1,BMPR1B
1.622221493519103e-25,0.6821913763025562,0.442,0.552,3.2071318926872667e-22,1,FBLN1
1.7742004805837834e-25,0.19805270669998976,0.84,0.866,3.5075943501141398e-22,1,METRN
3.0669395217816596e-25,0.38878152913816866,0.478,0.609,6.063339434562341e-22,1,LGALS3BP
4.494286099242766e-25,0.49672850617140485,0.644,0.514,8.88520361820295e-22,1,MOK
1.720548940288636e-24,0.2779434804336802,0.509,0.675,3.401525254950634e-21,1,MID1IP1
2.974474698725056e-24,0.547844454748748,0.752,0.648,5.880536479379435e-21,1,CHST1
4.543090697256137e-24,0.6451151985991013,0.728,0.746,8.981690308475383e-21,1,METTL7A
1.8477053797584e-23,0.9491078467018621,0.45,0.575,3.652913535782357e-20,1,ACSS1
1.8516339792925607e-23,0.1437799731060201,0.987,0.979,3.6606803770613924e-20,1,NRGN
1.8696003593304624e-23,0.6442452821794595,0.747,0.727,3.696199910396324e-20,1,SLC1A4
3.4195992112484205e-23,0.388107843540767,0.49,0.636,6.760547640638127e-20,1,RHOBTB3
1.6147573105869641e-22,0.23336074131330964,0.61,0.491,3.192375203030428e-19,1,SPA17
1.705571870110384e-22,0.1472723941260391,0.658,0.529,3.3719155872082293e-19,1,EPHB1
1.9448142428318632e-22,0.25224626540177164,0.556,0.713,3.8448977580785935e-19,1,MT1G
2.0298162042593427e-22,0.14116837356536038,0.973,0.968,4.0129466358207206e-19,1,NDRG4
5.340260756942797e-22,0.8921600291757714,0.711,0.699,1.055769551647591e-18,1,WIF1
1.0920652786472594e-21,0.770604810740779,0.7,0.722,2.1590130558856318e-18,1,ADGRG1
1.4449626410367466e-21,0.4778775706582845,0.793,0.77,2.856691141329648e-18,1,CSPG5
3.2433095512114683e-21,0.6048926886219657,0.717,0.754,6.412022982745073e-18,1,MLC1
3.329545946053072e-21,0.341904548766383,0.78,0.807,6.582512335346923e-18,1,DDAH1
6.570751591097964e-21,0.18750887083269752,0.822,0.652,1.2990375895600676e-17,1,NEFM
1.7273498725611466e-19,0.49832826885596804,0.498,0.652,3.4149706980533867e-16,1,ITPKB
2.3907387776242395e-19,0.16625623925331268,0.518,0.638,4.726490563363121e-16,1,PREX1
5.854933663486288e-19,0.49109348577701306,0.728,0.759,1.1575203852712392e-15,1,PON2
1.4804986046751681e-18,0.10293583049478938,0.948,0.952,2.9269457414428072e-15,1,TUBB2A
1.6402020769564023e-18,0.30749912000498547,0.791,0.827,3.242679506142807e-15,1,ALDH2
1.6758566910746263e-18,0.1257021665931508,0.821,0.872,3.313168678254536e-15,1,CSRP1
1.80352863336976e-18,0.25502132481691286,0.519,0.627,3.565576108172016e-15,1,ALDH7A1
2.477087860931218e-18,0.2800889426820915,0.514,0.649,4.897202701061018e-15,1,FGFR2
3.8921212526978414e-18,0.12120877273442998,0.94,0.935,7.694723716583633e-15,1,ATP5F1A
1.8483207246501374e-17,0.14998463592558375,0.767,0.616,3.6541300726333216e-14,1,CHMP1B
2.2940683166856787e-17,0.2732659651564554,0.514,0.604,4.535373062087587e-14,1,LYPD1
2.5126798492513897e-17,0.11647640901452194,0.792,0.629,4.9675680619699975e-14,1,SLC6A17
2.8660499792013836e-17,0.10668335103002491,0.989,0.985,5.6661808088811353e-14,1,PLP1
1.873004691538126e-16,0.5438508016388846,0.716,0.663,3.702930275170875e-13,1,NTM
9.061615063433369e-16,0.6204135385091294,0.436,0.506,1.791481298040777e-12,1,MRC2
9.36247631161493e-16,0.2754687685696453,0.836,0.81,1.8509615668062717e-12,1,SLC6A1
1.6166201618264875e-15,0.3132559097713935,0.573,0.489,3.1960580599309657e-12,1,NXPH1
1.8126947872968074e-15,0.4551157618866285,0.527,0.659,3.5836975944857883e-12,1,MT1X
2.212794024586945e-15,0.11520163958004309,0.678,0.551,4.37469378660839e-12,1,RABL2B
2.798537614109383e-15,0.29557034305982177,0.512,0.592,5.5327088630942504e-12,1,RAB3B
2.939648869531096e-15,0.14464049758154268,0.51,0.596,5.811685815062977e-12,1,LIPA
3.147883372587935e-15,0.2272757973525672,0.791,0.844,6.223365427606347e-12,1,MT1E
8.19012703473911e-15,0.327205549989118,0.762,0.809,1.6191881147679222e-11,1,VIM
8.483071255869344e-15,0.6846176152835617,0.48,0.572,1.6771031872853695e-11,1,BMP7
3.2479506618181507e-14,0.1170532722556048,0.735,0.608,6.421198458414484e-11,1,SNX10
3.453861805782089e-14,0.12940298872069944,0.631,0.533,6.82828479003119e-11,1,TMEM237
1.5136975856194242e-13,0.701458156079892,0.488,0.607,2.992580126769602e-10,1,SLC7A11
2.0708781662735133e-13,0.40520493415699815,0.503,0.58,4.0941261347227356e-10,1,PRCP
3.1548612151040024e-13,0.45505669996712694,0.499,0.588,6.237160622260612e-10,1,NFIB
1.054796143154718e-12,0.7480916103149146,0.48,0.558,2.0853319750168775e-9,1,NOTCH2
1.1486758595529961e-12,0.4463665647723869,0.729,0.766,2.270932174336273e-9,1,PTPRZ1
2.3242935319617257e-12,0.4074684074353384,0.49,0.552,4.595128312688331e-9,1,ERLIN2
4.6206994092148404e-12,0.5918608824072631,0.497,0.572,9.13512273201774e-9,1,PLXNB2
5.310087689711183e-12,0.10699471937433536,0.652,0.557,1.049804336255901e-8,1,NEFH
5.387118878786693e-12,0.39442689275876774,0.782,0.723,1.0650334023361291e-8,1,NCAN
6.108811731261934e-12,0.24512628753769194,0.538,0.619,1.2077120792704843e-8,1,ITGB8
7.036696308888739e-12,0.36014112521047026,0.542,0.677,1.3911548602673037e-8,1,DDR1
7.071173895532605e-12,0.7309442458932822,0.46,0.518,1.397971079146796e-8,1,RFX2
7.79348074698841e-12,0.5787436711953782,0.493,0.588,1.540771143679609e-8,1,ADCY2
9.59484762434955e-12,0.3016897852212356,0.484,0.554,1.896901375333906e-8,1,COL6A1
2.1847382630365205e-11,0.2541814986401669,0.764,0.812,4.319227546023201e-8,1,PTN
2.281302562226074e-11,0.250147868274699,0.472,0.536,4.510135165520948e-8,1,STXBP6
2.4521737188326156e-11,0.11224251272804109,0.877,0.896,4.847947442132081e-8,1,AHCYL1
2.481320154475076e-11,0.11186712548191258,0.813,0.657,4.905569945397226e-8,1,TSPAN13
2.564232393315964e-11,0.39738260361979094,0.733,0.787,5.069487441585661e-8,1,FXYD1
2.637113170945891e-11,0.12433868917244872,0.552,0.639,5.213572738960026e-8,1,CFL2
3.484066492991354e-11,0.1838762904155763,0.467,0.525,6.887999456643907e-8,1,ECEL1
4.787956357761913e-11,0.2865020612562097,0.8,0.758,9.465789719295302e-8,1,NRCAM
5.835093520577467e-11,0.26564375511763016,0.53,0.589,1.1535979890181653e-7,1,CALB2
6.196327946067548e-11,0.16893826121746403,0.54,0.599,1.2250140349375544e-7,1,C9ORF24
8.431634969817924e-11,0.1636435123809843,0.964,0.962,1.6669342335330035e-7,1,RHBDD2
1.1061188923610414e-10,0.3796182259048442,0.538,0.667,2.186797050197779e-7,1,KCNJ10
1.5035352259291247e-10,0.23607964647853985,0.543,0.635,2.9724891416618794e-7,1,DPYSL3
1.5314275478526497e-10,0.45240153386292004,0.519,0.597,3.0276322621046884e-7,1,CRLF1
1.6125725633161478e-10,0.3198751078256077,0.603,0.525,3.188055957676024e-7,1,CROCC
2.3565568828128337e-10,0.200943823593144,0.559,0.682,4.6589129573209723e-7,1,TTYH2
3.1898404109368675e-10,0.14791590481551697,0.445,0.496,6.306314492422187e-7,1,LRTOMT
4.334592919846858e-10,0.23953953015907725,0.815,0.758,8.569490202537238e-7,1,GRM3
4.5092644138044267e-10,0.24196253281864122,0.48,0.53,8.914815746091352e-7,1,KIF9
4.6040005340671486e-10,0.25381584562653714,0.548,0.66,9.102109055850752e-7,1,NFIA
6.045801137741658e-10,0.10013427794362473,0.927,0.912,1.1952548849315258e-6,1,CLSTN1
7.532535664182463e-10,0.3462706832353043,0.724,0.63,1.4891823008088729e-6,1,CTNNA2
7.99037273794553e-10,0.28386563160433287,0.817,0.831,1.5796966902918314e-6,1,LRP1
8.242075709272472e-10,0.1205471944509382,0.608,0.713,1.6294583677231676e-6,1,IFI27L2
9.097435826526531e-10,0.15398297321431964,0.585,0.67,1.7985630629042952e-6,1,AK1
1.919894160966438e-9,0.2504874619654138,0.577,0.512,3.7956307562306482e-6,1,GRIK3
2.362929860810419e-9,0.18085206263385922,0.463,0.513,4.671512334822198e-6,1,DRC1
3.601248065589652e-9,0.2612316549905169,0.82,0.78,7.119667425670742e-6,1,SIRPA
4.571715867928078e-9,0.6797829837706229,0.659,0.712,9.03828227089381e-6,1,ID4
5.273873526573733e-9,0.11685473050670159,0.854,0.726,1.042644796203627e-5,1,PLCB1
8.089828619660442e-9,0.12269321816832678,0.628,0.545,1.5993591181068692e-5,1,TSHZ1
9.883152472937534e-9,0.5077014320104816,0.517,0.59,1.9538992438997507e-5,1,PDLIM5
1.2312168856785612e-8,0.280959874650637,0.846,0.803,2.4341157829865154e-5,1,FAM171B
1.4038917555661461e-8,0.15772165559017715,0.72,0.637,2.7754940007542707e-5,1,TOB1
1.414084572356808e-8,0.2373488794400962,0.723,0.628,2.7956451995494094e-5,1,SLC35F1
1.4973697934794734e-8,0.2718458312957597,0.819,0.755,2.960300081708919e-5,1,OAT
1.5179303799949553e-8,0.10930521729586506,0.587,0.714,3.0009483612500266e-5,1,HSPA2
1.7318121356130095e-8,0.41185546427718744,0.693,0.753,3.42379259210692e-5,1,BCAN
2.2144981088688434e-8,0.584958012396543,0.48,0.537,4.378062761233703e-5,1,FGFR1
7.450416849294892e-8,0.21459256108571734,0.818,0.705,1.4729474111056e-4,1,LGI1
7.849431657685384e-8,0.1516882548443541,0.766,0.678,1.5518326387244005e-4,1,PCDH17
1.036868009368254e-7,0.1604177780571443,0.835,0.811,2.049888054521038e-4,1,PRXL2A
1.8896395295583267e-7,0.3168682475063316,0.75,0.684,3.735817349936812e-4,1,PFKP
2.2414037915375902e-7,0.3508605804872036,0.568,0.684,4.431255295869816e-4,1,ZFP36L1
2.2604367570642862e-7,0.7459431128273402,0.523,0.629,4.468883468716094e-4,1,PLTP
2.5148620085652905e-7,0.3017719301751587,0.459,0.502,4.971882190933579e-4,1,PIFO
2.792493305852477e-7,0.1320448022452485,0.838,0.73,5.520759265670346e-4,1,DOCK4
3.6622135396449576e-7,0.10745035636630318,0.921,0.924,7.240196167878081e-4,1,GRINA
4.2005859968448935e-7,0.32077748476395995,0.787,0.749,8.304558515762354e-4,1,SCG3
4.620789309143046e-7,0.19726125309347797,0.735,0.636,9.135300464175802e-4,1,NAT14
4.6955178420475574e-7,0.1376346587282855,0.938,0.878,9.283038773728021e-4,1,ATP6AP2
4.833098751524383e-7,0.46860257071260203,0.674,0.706,9.555036231763705e-4,1,SNTA1
5.662510567855881e-7,0.26389208755480453,0.817,0.808,0.0011194783392651077,1,RAMP1
6.419289763811726e-7,0.12199024669761549,0.774,0.644,0.001269093586305578,1,CHST2
1.1632612637489814e-6,0.48384029103222936,0.483,0.524,0.002299767518431736,1,ABI3BP
1.2478199833456404e-6,0.25377313305555393,0.795,0.748,0.002466940107074331,1,LSAMP
1.6032824434697678e-6,0.13323065663289713,0.667,0.592,0.0031696893907397308,1,NPTXR
1.8615175721147699e-6,0.32819519574785394,0.776,0.712,0.0036802202400709,1,SDC2
2.357296779218742e-6,0.22853825508358241,0.635,0.561,0.004660375732515453,1,CEBPB
2.715339697140974e-6,0.5770259752670581,0.657,0.703,0.005368226581247706,1,EZR
3.4674562800364864e-6,0.10621794272427718,0.517,0.562,0.006855161065632134,1,GIHCG
3.8126561603192956e-6,0.21553888180282987,0.81,0.745,0.007537621228951247,1,AUXG01000058.1
4.958492011536402e-6,0.1655973733593823,0.623,0.705,0.009802938706807467,1,LAPTM4A
6.117411949564895e-6,0.8962615576005426,0.508,0.566,0.012094123424289798,1,HES5
6.585959993734167e-6,0.47063830853654687,0.561,0.673,0.013020442907612447,1,ADCYAP1R1
7.514897900750583e-6,0.19353025102071797,0.842,0.772,0.014856953149783903,1,SNN
8.938585820193604e-6,1.0829809595369229,0.604,0.629,0.017671584166522755,1,GJB6
9.092985773555256e-6,0.3448760514904926,0.58,0.624,0.01797683287431874,1,CAMK2N2
9.835689114985252e-6,0.35289425234871463,0.773,0.7,0.019445157380325845,1,ASTN1
1.1095306954564392e-5,0.608936808692427,0.547,0.669,0.0219354218491738,1,PLXNB1
1.2114653757540561e-5,0.38986668438381644,0.565,0.653,0.02395067047865769,1,GABRG1
1.290044887304014e-5,0.16144455895012758,0.56,0.589,0.02550418742200036,1,COL16A1
1.3492167565890465e-5,0.11428411301911945,0.821,0.785,0.02667401527776545,1,CADM2
1.3580990114125979e-5,0.16710194998711114,0.78,0.684,0.02684961745562706,1,TRIM9
2.813206120622115e-5,0.2269834788407774,0.589,0.668,0.05561708500469921,1,PHYHIPL
3.868692375493193e-5,0.17692243430597476,0.828,0.774,0.07648404826350043,1,SON
4.363373622935444e-5,0.26879606893635377,0.743,0.699,0.08626389652543373,1,NRXN1
4.416403982557116e-5,0.13593522507670963,0.945,0.9,0.08731230673515418,1,ATP2A2
5.1696096774770124e-5,0.38248350534684383,0.563,0.685,0.10220318332372054,1,PHGDH
6.131064099880558e-5,0.8226105698252292,0.524,0.626,0.12121113725463864,1,WLS
6.182511109778143e-5,0.11956144806207969,0.792,0.717,0.12222824464031389,1,PTPRF
6.738116768501236e-5,0.21244646212284496,0.63,0.576,0.13321256851326943,1,EFR3A
6.811462745721644e-5,0.15000394221221347,0.773,0.804,0.1346626184829169,1,RHOB
1.107911055588477e-4,0.10370632603406249,0.58,0.619,0.2190340156898419,1,HPCAL1
1.1308253911342712e-4,0.284776595514739,0.817,0.766,0.2235641798272454,1,CADM1
1.1648214362718544e-4,0.48855586205922175,0.565,0.659,0.2302851979509456,1,MYO10
1.4310044644651537e-4,0.18542387298396168,0.744,0.725,0.2829095826247609,1,OMG
1.595412045414748e-4,0.2568017860351266,0.712,0.781,0.31541296137849567,1,S100A13
2.3183845876126094e-4,0.11489056359829952,0.859,0.861,0.45834463297101286,1,MAP4
2.5739954225340706e-4,0.27719367545471396,0.706,0.763,0.5088788950349857,1,HEPACAM
2.6490830462611286e-4,0.24074975893804273,0.785,0.735,0.5237237182458251,1,PFKM
2.874943031584489e-4,0.14158440260719019,0.817,0.776,0.5683762373442535,1,GLG1
3.2497687393985195e-4,0.17146136130347234,0.805,0.712,0.6424792797790873,1,FOXG1
3.6504897279688735e-4,0.44294700041922697,0.5,0.54,0.7217018192194463,1,NRP2
3.67110219360818e-4,0.9852204003582952,0.548,0.515,0.7257769036763372,1,CHRDL1
4.272942724204799e-4,0.14613744098224746,0.509,0.542,0.8447607765752887,1,ARL4C
5.610923209178268e-4,0.16667159919759733,0.745,0.772,1,1,DNER
5.721330117158519e-4,0.5657540552557963,0.643,0.709,1,1,NTSR2
5.800430256185118e-4,0.3522321456893428,0.517,0.545,1,1,ECHDC2
5.829271024664397e-4,0.36197994466147343,0.503,0.537,1,1,FABP6
6.003943338842556e-4,0.15778946953938222,0.966,0.956,1,1,NPTN
6.047341953885251e-4,0.1060447389966066,0.644,0.697,1,1,SAT1
6.122986872938626e-4,0.4496390167607456,0.503,0.532,1,1,SLC41A1
7.562655604032807e-4,0.266030298540126,0.525,0.558,1,1,NCALD
7.743361215984436e-4,0.11795600626629366,0.799,0.706,1,1,KCNQ2
7.901603332118694e-4,0.17441740643394676,0.663,0.728,1,1,MAGED2
8.06290271082159e-4,0.215804815657886,0.752,0.669,1,1,OGDHL
8.419629221572402e-4,0.5588025491038995,0.671,0.695,1,1,SLC4A4
0.001002026154528808,0.1639569993697627,0.706,0.788,1,1,GSN
0.0010615253864719857,0.4217755129486076,0.59,0.698,1,1,MT1M
0.0013389417011327902,0.16668372500424988,0.8,0.763,1,1,HACD3
0.0013593884434758854,0.11342685481711934,0.813,0.7,1,1,CSRNP3
0.0016157312674015842,0.1700503420812136,0.76,0.766,1,1,WNK1
0.001709615108009121,0.4948037857878914,0.594,0.671,1,1,SNCG
0.0017692673645714845,0.1571144684326593,0.888,0.824,1,1,INPP5F
0.0018354003573447237,0.10063157603038908,0.836,0.717,1,1,CAMK2A
0.001967385553501789,0.36940089714284463,0.662,0.63,1,1,SLIT1
0.0020892103083850772,0.13217768264873264,0.829,0.747,1,1,BCR
0.0023628375353773553,0.21561413221436498,0.613,0.603,1,1,CORT
0.0024101997219219714,0.16481983178742277,0.833,0.713,1,1,GPX3
0.002510890554883063,0.2050977080197628,0.514,0.532,1,1,NQO1
0.0027222792276443476,0.14554032714080467,0.66,0.702,1,1,REX1BD
0.0034715652972636124,0.11176548820077348,0.624,0.676,1,1,SLC48A1
0.0034904608386617125,0.148810322227783,0.657,0.598,1,1,GPR162
0.003680807685834072,0.11339421178202225,0.522,0.547,1,1,SPACA9
0.0037400611576639694,0.17788229889312346,0.821,0.825,1,1,FHL1
0.004017278396674981,0.13847381004922443,0.908,0.89,1,1,SPOCK2
0.004774275132909011,0.30134871689528997,0.596,0.557,1,1,CHD5
0.004818423080654536,0.22575373896328488,0.905,0.855,1,1,MOAP1
