p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,-0.40400869537105244,0.619,0.482,0,1,INAFM1
0,-1.0445256733039399,0.572,0.436,0,1,DRC3
0,-1.57788239374905,0.578,0.442,0,1,FOXJ1
0,-0.45814805972024697,0.572,0.436,0,1,CFAP53
0,-0.13192753161198367,0.607,0.474,0,1,SEMA5B
0,-0.5793476708802692,0.604,0.471,0,1,ZIC1
0,-0.6136175724133159,0.579,0.446,0,1,SPAG8
0,-0.34968768342306766,0.63,0.499,0,1,C1QL1
0,-0.5087251464055096,0.586,0.455,0,1,DNALI1
0,0.301696886679951,0.451,0.581,0,1,SCIN
0,-0.8997794280644964,0.573,0.443,0,1,EFCAB1
0,-0.8819120977948556,0.604,0.475,0,1,NCALD
0,-0.27449809822225824,0.597,0.468,0,1,LHX6
0,-1.053399368810069,0.649,0.521,0,1,RAB3B
0,-0.23365370241606664,0.617,0.489,0,1,MRAP2
0,-1.5050034472754148,0.592,0.465,0,1,CAPS
0,-0.21541486294359524,0.574,0.449,0,1,WDR78
0,-1.016288544960947,0.566,0.441,0,1,CFAP52
0,-0.5832925597391005,0.619,0.497,0,1,B3GAT2
0,-0.6100639039321782,0.568,0.446,0,1,TCTEX1D1
0,-0.2740106630800936,0.595,0.477,0,1,ARL4C
0,-1.0873089732380055,0.568,0.45,0,1,CP
0,-1.175877151608963,0.562,0.448,0,1,CCDC170
0,0.5286307590112653,0.458,0.572,0,1,SMOC2
0,-0.2386535603393274,0.603,0.49,0,1,FGFR1
0,0.22061641801023557,0.497,0.609,0,1,FOSB
0,-0.5973327753922941,0.598,0.487,0,1,C5ORF49
0,-0.5446419709718553,0.565,0.454,0,1,CFAP44
0,-1.1302181043356387,0.565,0.454,0,1,CDH13
0,-0.48786276454280153,0.612,0.505,0,1,CRB2
0,0.16622631311703606,0.493,0.6,0,1,DCN
0,-0.27112032340041603,0.572,0.466,0,1,TOGARAM2
0,-0.7369510327032507,0.565,0.459,0,1,DNAAF1
0,-0.32268724489149503,0.591,0.486,0,1,KIF9
0,-0.33438768547531983,0.58,0.475,0,1,NEK11
0,-0.6497163056156912,0.569,0.464,0,1,DYNLRB2
0,-0.45560007961519355,0.56,0.457,0,1,MORN5
0,-0.45675733838586297,0.558,0.455,0,1,ARMC3
0,-2.341924566480873,0.6,0.499,0,1,NGFR
0,0.5504291126560733,0.462,0.563,0,1,DUSP6
0,-1.1886769662307468,0.569,0.469,0,1,ANXA1
0,-0.22872004581376237,0.604,0.504,0,1,MDK
0,-0.6568250831247253,0.583,0.484,0,1,ENTPD2
0,-1.6501679471852206,0.599,0.5,0,1,CD44
0,-0.429824643226969,0.557,0.459,0,1,LRRIQ1
0,-0.4013316127268727,0.751,0.848,0,1,PDYN
0,-0.562981434252412,0.561,0.466,0,1,CFAP43
0,-0.26228638626199663,0.558,0.464,0,1,CFAP46
0,0.40912372021963217,0.507,0.6,0,1,DUSP2
0,-0.37796759672785796,0.585,0.492,0,1,LRRC23
0,-0.3551379383552875,0.581,0.49,0,1,GMPR
0,-0.5889235208388703,0.612,0.521,0,1,SMOC1
0,0.9152018476366681,0.491,0.582,0,1,CCL4L2
0,-0.26703551749281473,0.565,0.476,0,1,TYMP
0,-0.35326141053264193,0.557,0.469,0,1,HYDIN
0,-1.2929268216806826,0.573,0.485,0,1,SERPINA3
0,0.2703928056541467,0.475,0.562,0,1,CKS2
0,-0.19689742943911326,0.57,0.483,0,1,IQCG
0,-0.2583294317894265,0.529,0.616,0,1,SSTR2
0,-0.4847171621434945,0.544,0.458,0,1,ECM2
0,-0.5200866967699134,0.571,0.486,0,1,MATN2
0,-0.15283404771625142,0.609,0.693,0,1,KCTD4
0,-0.4496187157999487,0.546,0.465,0,1,ZBBX
0,-0.4398308953876764,0.589,0.509,0,1,ITGB4
0,0.2150237285398623,0.477,0.555,0,1,GPR101
0,0.6391421409496026,0.505,0.583,0,1,EPB41
0,0.1314701511948782,0.558,0.636,0,1,CNTNAP3B
0,-0.3436800020717694,0.542,0.466,0,1,CFAP100
0,-0.6354272215433875,0.467,0.543,0,1,TAGLN
0,-0.5101932106551261,0.703,0.778,0,1,DIRAS3
0,-0.2262510377845146,0.454,0.528,0,1,COL1A2
0,-0.35014641717577266,0.676,0.747,0,1,CARHSP1
0,-0.31024022132004325,0.641,0.709,0,1,KCTD12
0,0.17746872388218887,0.512,0.579,0,1,UBQLN4
0,-0.2748106003737516,0.808,0.871,0,1,VGF
0,-0.39041001239174467,0.851,0.911,0,1,NDN
0,-0.7618929294567556,0.859,0.918,0,1,VSNL1
0,-0.40430452396561445,0.704,0.757,0,1,GDA
0,-0.11884655638260988,0.529,0.581,0,1,KLF5
0,-0.706319117399175,0.618,0.668,0,1,CREG2
0,-0.48288912641293247,0.68,0.725,0,1,PGM2L1
0,-0.49089982884309746,0.932,0.971,0,1,PEG10
0,-0.3817039518675527,0.561,0.598,0,1,EPB41L4B
0,-0.3011670918445428,0.616,0.652,0,1,NUDT11
0,0.48546806089145456,0.804,0.84,0,1,SYNDIG1L
0,0.3051064222182127,0.843,0.875,0,1,COCH
0,-0.4025005741053951,0.855,0.885,0,1,LY6H
0,0.5960897171513375,0.842,0.813,0,1,PPP1R1A
0,0.44065294371207786,0.893,0.865,0,1,NGEF
0,0.4187563047953753,0.778,0.75,0,1,LINC00632
0,0.7914348151128463,0.736,0.763,0,1,PDE10A
0,0.9178401625736674,0.795,0.768,0,1,RASD2
0,-0.28008730935622883,0.698,0.725,0,1,TMEM35A
0,0.2328002189891505,0.875,0.9,0,1,PHACTR1
0,0.33754199548828234,0.861,0.885,0,1,ST8SIA3
0,0.13457228810914046,1,0.977,0,1,MTRNR2L12
0,0.31128513027150007,0.926,0.903,0,1,APOC1
0,-0.6227458259576701,0.695,0.717,0,1,CCK
0,0.5378719697452206,0.905,0.883,0,1,PDE1B
0,0.1021624512944439,0.945,0.966,0,1,C1QTNF4
0,0.6338119774288609,0.759,0.779,0,1,ADORA2A
0,0.42003236312346637,0.825,0.844,0,1,RGS14
0,0.5226498233275323,0.795,0.811,0,1,KCNAB1
0,0.5346261868576478,0.986,0.971,0,1,NRGN
0,0.1884353837931494,0.926,0.941,0,1,PTPN5
0,0.14935864122113607,0.991,0.977,0,1,PLP1
0,-0.4068814426153218,0.742,0.755,0,1,ATP2B4
0,0.6347521720540819,0.846,0.834,0,1,GPR88
0,0.2656149711734712,0.924,0.935,0,1,GNG7
0,0.5136238181779826,0.962,0.952,0,1,HPCA
0,-0.1450164588892089,0.962,0.972,0,1,NDRG4
0,0.6944039194038343,0.839,0.83,0,1,LPL
0,0.16165888811150841,0.953,0.962,0,1,PHYHIP
0,0.3846349360114547,0.831,0.824,0,1,ATP2B2
0,0.21731018234060562,0.941,0.947,0,1,CAMK2B
0,-0.1671931118140142,0.994,0.988,0,1,PTGDS
0,0.14707241210384936,0.99,0.984,0,1,SLC1A2
0,-0.1578343952493424,0.96,0.966,0,1,ENO2
0,-1.089971734384581,0.729,0.735,0,1,BAIAP3
0,-0.30201944548702775,0.918,0.913,0,1,CAMK2N1
0,-0.20246186697541146,0.962,0.967,0,1,ATP5F1B
0,0.4085138895109752,0.951,0.956,0,1,ATP2B1
0,0.34593374700500856,0.872,0.877,0,1,CYP46A1
0,0.4777442583210032,0.907,0.912,0,1,PRKCB
0,-0.11614103812960686,0.934,0.939,0,1,ATP5F1A
0,0.23410613329138252,0.955,0.959,0,1,FBXL16
0,-0.6817517540429989,0.955,0.959,0,1,GFAP
0,0.1375317976016417,0.903,0.907,0,1,MXRA7
0,-0.2162012994489757,0.98,0.977,0,1,C1ORF61
0,0.5399028729577116,0.901,0.904,0,1,ANO3
0,1.1346880105219084,0.723,0.726,0,1,SCN4B
0,-0.16198537025838622,0.975,0.978,0,1,PKM
0,-0.16607727182091203,0.994,0.991,0,1,APOE
0,-0.25448301309941446,0.988,0.99,0,1,RTN4
0,0.15412312967466857,0.996,0.998,0,1,DKK3
0,0.2976960182137134,0.997,0.995,0,1,PCP4
0,-0.2244787482064705,0.996,0.997,0,1,CALM2
0,0.3079012992794645,0.985,0.986,0,1,PPP3CA
0,0.3819680018029925,0.887,0.888,0,1,TAC1
0,-0.18032401073385174,0.998,0.999,0,1,ARPP19
0,0.2913533729192741,0.981,0.982,0,1,PPP1R1B
0,-0.11006683562415809,0.988,0.989,0,1,SNAP25
0,-0.18016606504326216,0.998,0.997,0,1,CST3
4.4035555997025104e-306,-0.1658434864311582,0.552,0.476,8.701425865012161e-303,1,PRR29
7.06979139510181e-306,-0.14600185543225108,0.572,0.493,1.396990779672118e-302,1,LRTOMT
1.0965599200249259e-305,0.2907399896357896,0.821,0.855,2.1668024019692534e-302,1,PPP3R1
2.2217906232119807e-305,-0.1425459525898609,0.957,0.97,4.390258271466874e-302,1,PREPL
1.4741650563360472e-302,-0.40885467497931793,0.633,0.543,2.9129501513200294e-299,1,DOCK10
3.4649724112760174e-302,-0.7317849716212996,0.956,0.975,6.84678548468141e-299,1,GNAS
5.648586803607755e-302,0.3143104194190345,0.834,0.848,1.1161607523928923e-298,1,RBFOX1
9.762885674102536e-300,-0.33054678843086416,0.488,0.554,1.929146209202661e-296,1,MYL9
5.542597295900834e-295,-0.2350185653896677,0.96,0.97,1.0952172256700048e-291,1,LDHB
1.0715050381201358e-293,0.1390417552892138,0.511,0.571,2.1172939553253883e-290,1,OPRK1
2.2024406952589613e-292,-0.2622813933215804,0.75,0.791,4.3520228138317075e-289,1,CADM1
6.4928831870437545e-289,-0.24720134050722153,0.659,0.688,1.2829937177598459e-285,1,PGAP1
2.0851521101215647e-288,0.4414588085552318,0.498,0.577,4.1202605696002116e-285,1,ARC
9.497266327964238e-283,-0.2230883014277243,0.554,0.482,1.8766598264057332e-279,1,AK7
9.637824970801846e-282,-1.2046311827640137,0.62,0.525,1.9044342142304448e-278,1,PYDC1
6.7853153697781614e-279,-0.12046134331697633,0.988,0.993,1.3407783170681646e-275,1,GPM6A
5.096485075610253e-275,0.10711758073325917,0.532,0.617,1.007065450940586e-271,1,PPP1R15A
1.2948287443013967e-273,0.23118573127761644,0.454,0.505,2.5585815987395597e-270,1,DGKK
1.9956645615855565e-273,-1.0727949385588411,0.569,0.469,3.94343317369306e-270,1,CLSTN2
2.5053386856166257e-273,0.12891849322043547,0.514,0.598,4.950549242778452e-270,1,ATF3
4.944153664915685e-268,-0.30518453616469854,0.564,0.491,9.769647641873393e-265,1,PPP1R32
1.084226284666023e-267,-0.38846031521098645,0.99,0.995,2.1424311385000615e-264,1,CALM3
2.253143211841551e-266,0.16211793990825818,0.853,0.876,4.4522109865989046e-263,1,CALB1
2.8989779304648985e-266,-0.44811465160502145,0.621,0.506,5.72838039059864e-263,1,CHD5
4.0255196842347484e-265,-0.10101294732539357,0.939,0.955,7.954426896047863e-262,1,ATP1A1
8.714772256094403e-261,0.322665051496293,0.518,0.578,1.722038997804254e-257,1,EGR4
2.593973259555353e-260,0.4016632401765625,0.525,0.589,5.125691160881378e-257,1,DACH1
1.8953097268231145e-259,0.1403539610348825,0.603,0.713,3.745132020202474e-256,1,PLCG2
1.2491780431926921e-257,0.2493899021503303,0.827,0.835,2.4683758133487598e-254,1,ADCY5
2.0008822150544661e-255,-0.5010324470178031,0.567,0.494,3.953743256947625e-252,1,PIFO
3.32190957914465e-252,0.2730464252515595,0.56,0.628,6.564093328389829e-249,1,PRKCH
7.332965360794576e-251,-0.2884409008705502,0.57,0.496,1.448993955293008e-247,1,TSPAN6
1.046234713128412e-248,-0.17532524008968675,0.63,0.694,2.067359793141742e-245,1,CCND2
5.993381355167112e-248,0.2746807467414889,0.782,0.768,1.1842921557810214e-244,1,SNN
6.3240688444400264e-248,-0.2262144728411275,0.63,0.678,1.2496360036613492e-244,1,FGF12
4.060943485083824e-247,-0.2807099942345729,0.601,0.64,8.024424326525637e-244,1,SLC7A14
3.0159260879438175e-246,-0.16420093828576432,0.962,0.972,5.959469949776983e-243,1,MDH1
6.695911810296553e-246,0.3814860745798259,0.555,0.622,1.3231121737145988e-242,1,CCDC88C
2.3130975078851566e-245,-0.26616931747601313,0.963,0.97,4.570680675581069e-242,1,EIF4A2
1.0065074759827987e-244,-0.23614495961350812,0.954,0.96,1.98885877254201e-241,1,SYT11
1.311322756784894e-242,0.20199918158928565,0.859,0.879,2.5911737674069505e-239,1,C20ORF27
1.068585986458115e-241,-0.5390906927278025,0.587,0.48,2.111525909241235e-238,1,GABRA3
1.7992711041931224e-240,0.14256660468192217,0.572,0.627,3.55535970188561e-237,1,PRMT8
1.7663845617460075e-235,-0.6128769701979884,0.527,0.443,3.4903758940101104e-232,1,CRH
3.3357118536348346e-233,0.50962481623894,0.458,0.506,6.591366622782433e-230,1,KL
1.0435503654154589e-232,0.4869942638770761,0.777,0.811,2.062055522060947e-229,1,DGKB
1.5744721858202093e-232,-0.1317762571575558,0.658,0.711,3.1111570391807336e-229,1,PLPPR1
4.815220588991142e-230,-0.14256803572794396,0.629,0.659,9.514875883846497e-227,1,PTPRO
1.5607521008884845e-228,-0.16047311105042983,0.985,0.99,3.0840461513556455e-225,1,SLC22A17
3.54140569870534e-228,0.10132905115826096,0.895,0.91,6.997817660641751e-225,1,GAD2
2.3017403392073617e-227,-0.3027322558990331,0.582,0.513,4.548238910273747e-224,1,C1ORF194
1.3797934225140472e-226,-0.16070807516595842,0.893,0.877,2.726471802887757e-223,1,APOD
4.434982076669477e-224,-0.34454891009524646,0.642,0.665,8.763524583498886e-221,1,PAK1
5.051556975295307e-223,-0.16911314840209135,0.905,0.912,9.981876583183527e-220,1,GNAO1
1.1190437683652897e-222,-0.1671466318323791,0.925,0.919,2.2112304862898125e-219,1,TTYH1
3.4678027472671266e-220,-0.21551626279085423,0.715,0.736,6.8523782285998426e-217,1,ZCCHC12
1.1600663564503188e-219,-0.2649508641015059,0.613,0.678,2.2922911203458298e-216,1,HSPA1B
5.764758740509641e-218,0.137081353147132,0.55,0.625,1.139116327124705e-214,1,NPAS4
1.4145270523511082e-217,0.22816550344963005,0.604,0.697,2.79510545544579e-214,1,UTRN
1.3550015095424636e-216,0.4480826364754169,0.774,0.799,2.677482982855908e-213,1,STRIP2
2.728491699518365e-216,-0.18069164456116482,0.813,0.879,5.391499598248289e-213,1,GABRA5
3.0852338624728366e-215,-0.27134111330817823,0.768,0.79,6.096422112246325e-212,1,NAP1L3
4.5306100376312236e-215,-0.9534622672598078,0.598,0.492,8.952485434359298e-212,1,PNMA5
2.2168027731007192e-214,-0.2973101350215881,0.974,0.977,4.3804022796470215e-211,1,COX6C
1.9537613151001174e-213,0.3798928703541731,0.788,0.813,3.860632358637832e-210,1,INPP5A
1.293051390920502e-210,-0.7939782625868366,0.474,0.53,2.555069548458912e-207,1,ACTA2
3.3912030332971065e-210,-0.6320955723500443,0.683,0.561,6.701017193795083e-207,1,SEZ6L
9.71389379156231e-210,0.12015154561560626,0.616,0.686,1.9194654132127125e-206,1,UNC80
1.721090005102543e-209,-0.7435106580013018,0.596,0.5,3.400873850082625e-206,1,ARHGAP6
3.3855029537383324e-209,0.261685708396879,0.548,0.629,6.689753836586945e-206,1,FN1
4.256074420881631e-208,-0.4131374718265648,0.784,0.692,8.410003055662103e-205,1,NPY
9.582505960870907e-208,-0.21074451813747674,0.599,0.53,1.893503177868091e-204,1,LMNA
6.798141679108914e-205,-0.30893962867900515,0.664,0.695,1.3433127957919214e-201,1,UHMK1
1.9460890456666658e-204,-0.14439316760894716,0.595,0.515,3.845471954237332e-201,1,DYNLT1
8.005733004229258e-202,-0.4583349352041927,0.588,0.513,1.5819328416357014e-198,1,TAGLN2
3.2726041313974184e-201,-0.1239099360221596,0.999,0.998,6.466665763641299e-198,1,CLU
7.250072101105258e-200,-0.1254181285517025,0.566,0.594,1.432614247178399e-196,1,TMEM272
1.8462520540116065e-199,-0.3875213713886838,0.921,0.924,3.6481940587269343e-196,1,TUBB4A
2.955728198494128e-196,-0.12180103977235801,0.615,0.663,5.840518920224397e-193,1,TSTD1
3.1272250773116952e-195,0.4301650405715764,0.541,0.63,6.1793967527679095e-192,1,RGS4
1.5288771373596523e-194,-0.14995384915070264,0.745,0.776,3.021061223422673e-191,1,CHGB
3.625700081468232e-191,0.16042201752185403,0.595,0.656,7.164383360981226e-188,1,PARM1
6.38588285101128e-191,-0.6236989506740109,0.574,0.504,1.2618504513598288e-187,1,ZMYND10
3.9619832823230154e-190,0.5638902771012584,0.738,0.731,7.828878965870278e-187,1,PLCB1
1.2730641982786476e-189,0.10472855754889876,0.806,0.803,2.5155748557986077e-186,1,PRXL2A
3.094794299793891e-188,-0.20582011770449404,0.643,0.718,6.115313536392729e-185,1,JUNB
4.0377356569329445e-187,-0.31897559204620074,0.611,0.517,7.978565658099499e-184,1,CNPY3
1.809132988143832e-185,-0.5970534697839436,0.65,0.565,3.574846784572212e-182,1,SRCIN1
2.0484163906760084e-184,-0.43516481543517926,0.995,0.997,4.0476707879757923e-181,1,NDUFA4
2.1949875185161389e-181,-0.1482056342293796,0.882,0.871,4.3372953365878906e-178,1,TLE5
2.4954881043356934e-181,0.10038585058747751,0.473,0.515,4.9310844941673304e-178,1,CRNDE
1.9922818059781578e-178,-0.7132084339265239,0.875,0.867,3.9367488486128396e-175,1,STMN1
3.02256078727122e-175,1.0223114688293653,0.521,0.591,5.972580115647931e-172,1,TUNAR
1.2170931254372265e-173,-0.19529067956835278,0.557,0.474,2.4049760158639594e-170,1,NXPH1
9.935546861914128e-173,-0.21121835118557475,0.574,0.504,1.9632640599142317e-169,1,CROCC
1.626779302259905e-172,-0.21271820805533362,0.604,0.616,3.2145159012655724e-169,1,ST6GALNAC5
4.835996796769706e-172,0.19500331581130698,0.508,0.547,9.555929670416939e-169,1,FBXL18
9.417010963723595e-171,-0.3253372651558246,0.891,0.88,1.8608013664317823e-167,1,CRYAB
1.4788654091073355e-170,-0.27194042847228594,0.989,0.994,2.922238048396095e-167,1,IDS
3.300704625749748e-170,-0.13070619085440516,0.912,0.925,6.5221923404815024e-167,1,FAIM2
4.653172471328231e-169,0.13267665401127215,0.629,0.685,9.194668803344585e-166,1,RNF150
4.404247854175095e-167,-0.2694270141748829,0.98,0.988,8.702793759849989e-164,1,PRNP
3.7789263916977615e-166,0.1718073544388834,0.79,0.818,7.467158549994777e-163,1,SLC25A23
6.981634226847037e-166,0.25848022233655954,0.529,0.575,1.3795709232249746e-162,1,S100PBP
1.1097461608592636e-165,0.27772543634554103,0.775,0.78,2.1928584138579048e-162,1,CPLX1
3.697057214262916e-165,-0.6792555433376499,0.628,0.532,7.305385055383521e-162,1,CALB2
1.7077028525231285e-164,0.4326564287535395,0.509,0.545,3.3744208365857017e-161,1,EPHA7
1.8746055950225686e-162,-0.1567950526687148,0.52,0.569,3.7042206557645957e-159,1,TFRC
4.818389795087913e-161,-0.32732700502071777,0.649,0.707,9.521138235093715e-158,1,RAPGEF4
1.886704490536606e-160,0.15802780321683785,0.627,0.686,3.728128073300333e-157,1,SH2D5
2.4212061118798537e-160,0.1563838912368315,0.592,0.66,4.784303277074591e-157,1,ZBTB18
2.521561674233153e-160,-0.5125147503560754,0.598,0.542,4.98260586828471e-157,1,VCAN
2.905709406949679e-160,-0.43897681619993034,0.7,0.696,5.741681788132566e-157,1,PODXL2
5.170903922998674e-160,-0.2740358158246927,0.928,0.916,1.0217706151845381e-156,1,SCD5
2.4829015578162133e-158,0.1589207451768135,0.522,0.565,4.9062134782448375e-155,1,C1ORF115
7.867438811029316e-158,-0.22320854319329264,0.995,0.992,1.5546059090593928e-154,1,FTL
8.221805222042978e-158,-0.3631066120963369,0.692,0.607,1.6246287118756926e-154,1,STMN4
1.2048864077590875e-157,-0.18608490981387904,0.926,0.93,2.3808555417319568e-154,1,COX7A2
6.589567684783287e-157,-0.7832636987011589,0.622,0.545,1.3020985745131776e-153,1,CTSH
8.266685156703067e-156,0.1253424439749533,0.582,0.659,1.6334969869645261e-152,1,NR4A1
2.0463369795461807e-153,-0.16962673050361943,0.98,0.975,4.043561871583253e-150,1,GLUL
3.5820390698115003e-153,-0.13429996232674957,0.69,0.721,7.078109201947525e-150,1,RFK
1.7015943486522734e-152,0.1963350574814,0.852,0.85,3.362350432936892e-149,1,SLC12A5
2.045574861341165e-152,0.22225807785112056,0.573,0.637,4.042055926010142e-149,1,EGR1
3.8092297822751325e-152,0.5063194177820822,0.576,0.664,7.5270380497756615e-149,1,GUCY1A2
6.298013880063964e-152,-0.1421488010734544,0.687,0.599,1.2444875427006394e-148,1,C3
1.641297101772089e-151,-0.1364334929424489,0.972,0.985,3.243203073101648e-148,1,SYNPR
3.061559135505816e-151,-0.18222995527237473,0.734,0.754,6.049640851759493e-148,1,PLPPR2
2.746764039603829e-149,-0.5634162365818187,0.583,0.499,5.427605742257166e-146,1,NPNT
8.677033601906799e-149,0.6167480321543448,0.554,0.601,1.7145818397367835e-145,1,LRRC10B
2.493861032979359e-148,0.15586068066177883,0.732,0.708,4.927869401167213e-145,1,S100A1
5.820172755714998e-148,-0.21977300334772787,0.928,0.926,1.1500661365292837e-144,1,AQP4
2.809054964147509e-147,-0.25361336245702976,0.563,0.596,5.550692609155478e-144,1,FLNA
6.149778725101683e-147,0.27299139207995826,0.535,0.595,1.2151962760800926e-143,1,VWF
3.499592151496487e-146,-0.36500567127239414,0.85,0.899,6.915194091357058e-143,1,GAP43
3.8162161004052104e-145,-0.649093831583853,0.592,0.505,7.540843014400696e-142,1,ELAVL2
3.838359763602712e-145,-0.14042358613628814,0.814,0.812,7.584598892878959e-142,1,RNASE1
8.525966631863367e-145,-0.2975804990102402,0.971,0.978,1.6847310064562013e-141,1,NORAD
1.0476284112306445e-144,-0.16427092838569246,0.948,0.965,2.0701137405917536e-141,1,NPTN
1.1355463336359252e-144,0.13884705229861183,0.884,0.914,2.243839555264588e-141,1,GNAL
3.1159800824477614e-144,1.4592744722143998,0.507,0.576,6.157176642916776e-141,1,SYT2
5.290911762596874e-144,-0.2906601197240306,0.96,0.976,1.0454841642891422e-140,1,TSPYL1
9.691152901230708e-144,-0.12647648092141955,0.6,0.528,1.914971813283188e-140,1,COL6A1
1.1533155246585657e-143,-0.7095104856553744,0.568,0.567,2.2789514767253256e-140,1,MAGEL2
3.1903399864055645e-143,-0.18052686316496414,0.653,0.663,6.3041118131373955e-140,1,B3GALNT1
6.693975680508851e-143,-0.14451917544687676,0.637,0.667,1.322729594468549e-139,1,HMGCR
8.599665453891018e-143,-0.5043188995259444,0.608,0.515,1.6992938936888652e-139,1,MEF2C
1.2681788504285957e-142,-0.676495391491889,0.55,0.496,2.505921408446905e-139,1,ANXA2
1.7654360561992516e-141,-0.10857692618785308,0.591,0.521,3.488501647049721e-138,1,PTBP1
2.241416302923865e-141,0.25990728235817406,0.53,0.591,4.429038614577557e-138,1,COL5A3
7.83164642738787e-141,-0.14051645775595412,0.621,0.634,1.547533334051843e-137,1,LRRN3
2.83979798052538e-140,-0.2554613255247543,0.62,0.657,5.611440809518151e-137,1,TOB1
2.25664690566301e-139,-0.5063464592982634,0.631,0.548,4.459134285590108e-136,1,CPNE2
7.08641336258704e-139,-0.1894929642610803,0.661,0.685,1.4002752804471992e-135,1,IRS2
2.532261311184953e-137,-0.21514857243663776,0.88,0.862,5.003748350901467e-134,1,CSRP1
3.3968706827732394e-137,-0.31581603770043154,0.67,0.67,6.712216469159921e-134,1,CMIP
1.7943348231652335e-136,-0.12227222415767353,0.552,0.582,3.5456056105745014e-133,1,SHC3
1.9182650083351502e-136,-0.24425275319159293,0.592,0.623,3.790491656470257e-133,1,ACAP1
6.1305809411793564e-136,-0.5668589373459643,0.966,0.972,1.2114027939770408e-132,1,APLP1
1.2446236228533574e-135,-0.1381797486312043,0.572,0.508,2.4593762787582343e-132,1,C1QC
1.6360866019449866e-134,0.142831287945286,0.703,0.705,3.2329071254432937e-131,1,INF2
2.335119333557444e-134,-0.11177209127891174,0.699,0.735,4.61419580310951e-131,1,NEGR1
4.0500572946236514e-133,-0.1517795573840881,0.934,0.952,8.002913214176334e-130,1,SCG5
5.426393847995496e-132,-0.26824358725242314,0.891,0.881,1.07225542436391e-128,1,QDPR
1.0126795104067699e-131,0.12427673997100741,0.676,0.749,2.0010547125637772e-128,1,CACNB4
5.652050409230403e-131,0.5214443120325968,0.573,0.636,1.1168451608639277e-127,1,RIC8B
9.579925174242717e-131,-0.2785803204590618,0.961,0.97,1.892993214430361e-127,1,OAZ1
2.275198027504148e-130,-0.1653248999815924,0.8,0.845,4.495791302348196e-127,1,CHL1
3.3388961598575475e-130,0.32925083330465443,0.577,0.631,6.597658811878514e-127,1,B3GLCT
6.631520211041626e-130,-0.4129528765310001,0.613,0.54,1.3103883937018254e-126,1,BTBD3
2.6099847984473295e-129,-0.16989665810234733,0.925,0.931,5.157329961731923e-126,1,ALDOC
2.046773792196474e-127,-0.45308957404003625,0.983,0.991,4.044425013380232e-124,1,YWHAZ
2.162475423381583e-127,-0.12732812549194783,0.797,0.841,4.273051436602008e-124,1,TSPYL2
2.4184998325778595e-127,-0.25567594827849527,0.519,0.542,4.778955669173851e-124,1,RIT2
4.6487731047774725e-127,-0.27622902640286817,0.939,0.944,9.185975655040285e-124,1,NDUFA13
7.254896674906028e-127,0.1244409948884233,0.684,0.635,1.4335675829614312e-123,1,MT1X
